0.0, 27923497.76027255
0.12440176294039684, 27927102.955358673
0.17651936440410543, 31407378.031743743
0.22782579697343808, 31409360.88904111
0.3156573622590142, 28031112.83359321
0.3441384034393553, 30157817.414894864
0.5167371181873066, 30261106.254112177
0.602518228767654, 18090508.42263702
0.653599336644104, 17126298.996854465
0.7935259709241014, 17131706.789483648
0.812047660679037, 16552712.458652921
1.0079224162017462, 16463664.14002578
1.0547223549134297, 17141801.33572478
1.1666861948067155, 17242746.798136115
1.2132608088255172, 16954691.7107552
1.3017232832511643, 16281782.047931071
1.3486133518400005, 17346396.15686204
1.4791890113653765, 17254824.201674614
1.5584582383214207, 17161269.389189824
1.6513596091968519, 15522347.703040082
1.7730574758226596, 17362799.794503883
1.8523041703094152, 17172625.7537111
1.9545565159394678, 15630683.815377958
2.5, 15747311.876413919
