0.0, 0.5071428571428567
0.16337953091684454, 0.4357142857142855
0.2799840085287846, 0.4357142857142855
0.40591684434968034, 0.4357142857142855
0.541178038379531, 0.4357142857142855
0.6764725479744138, 0.4428571428571426
0.8142990405117274, 1.9928571428571427
0.9207755863539446, 1.8214285714285712
1.2006596481876335, 1.8285714285714283
1.3040711620469088, 1.9999999999999996
1.3732342750533055, 1.8285714285714283
1.4758128997867805, 1.8214285714285712
1.5370469083155651, 1.9499999999999997
1.6070095948827294, 1.9499999999999997
1.7176839019189765, 1.6785714285714284
1.8196628464818767, 1.5428571428571427
1.94086487206823, 1.5285714285714282
2.0151918976545846, 1.464285714285714
2.1217350746268657, 1.307142857142857
2.228944562899787, 1.2928571428571425
2.3411180703624734, 1.3428571428571425
2.4257062899786783, 1.4785714285714282
2.5, 1.514285714285714
